costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,fyear,xintopt
A,USD,STD,INDL,C,RWT,2002-12-31,061129,2002,0.3900
A,USD,STD,INDL,C,RWT,2003-12-31,061129,2003,-16.6530
A,USD,STD,INDL,C,RWT,2004-12-31,061129,2004,-8.9090
A,USD,STD,INDL,C,RWT,2005-12-31,061129,2005,-6.1850
I,USD,STD,INDL,C,CRSCZ,1995-12-31,061131,1995,
I,USD,STD,INDL,C,CRSCZ,1996-12-31,061131,1996,
I,USD,STD,INDL,C,CRSCZ,1997-12-31,061131,1997,
I,USD,STD,INDL,C,CRSCZ,1998-12-31,061131,1998,
I,USD,STD,INDL,C,CRSCZ,1999-12-31,061131,1999,
I,USD,STD,INDL,C,CRSCZ,2000-12-31,061131,2000,0.6310
I,USD,STD,INDL,C,CRSCZ,2001-12-31,061131,2001,0.6860
I,USD,STD,INDL,C,THS.,1995-12-31,061132,1995,
I,USD,STD,INDL,C,THS.,1996-12-31,061132,1996,
I,USD,STD,INDL,C,THS.,1997-12-31,061132,1997,
I,USD,STD,INDL,C,THS.,1998-12-31,061132,1998,
I,USD,STD,INDL,C,UBB,1995-12-31,061134,1995,
I,USD,STD,INDL,C,UBB,1996-12-31,061134,1996,
I,USD,STD,INDL,C,UBB,1997-12-31,061134,1997,
I,USD,STD,INDL,C,UBB,1998-12-31,061134,1998,
I,USD,STD,INDL,C,UBB,1999-12-31,061134,1999,
I,USD,STD,INDL,C,UBB,2000-12-31,061134,2000,
I,USD,STD,INDL,C,UBB,2001-12-31,061134,2001,
I,USD,STD,INDL,C,UBB,2002-12-31,061134,2002,
I,USD,STD,INDL,C,UBB,2003-12-31,061134,2003,
I,USD,STD,INDL,C,UBB,2004-12-31,061134,2004,
I,USD,STD,INDL,C,UBB,2005-12-31,061134,2005,
A,USD,STD,INDL,C,WINT,1995-12-31,061140,1995,
A,USD,STD,INDL,C,WINT,1996-12-31,061140,1996,
A,USD,STD,INDL,C,WINT,1997-12-31,061140,1997,
A,USD,STD,INDL,C,WINT,1998-12-31,061140,1998,
A,USD,STD,INDL,C,WINT,1999-12-31,061140,1999,
A,USD,STD,INDL,C,WINT,2000-12-31,061140,2000,3.2310
A,USD,STD,INDL,C,WINT,2001-12-31,061140,2001,2.3090
A,USD,STD,INDL,C,WINT,2002-12-31,061140,2002,1.1430
A,USD,STD,INDL,C,WINT,2003-12-31,061140,2003,3.7380
A,USD,STD,INDL,C,WINT,2004-12-31,061140,2004,3.9960
A,USD,STD,INDL,C,WINT,2005-12-31,061140,2005,14.3400
I,USD,STD,INDL,C,USAD,1995-12-31,061142,1995,
I,USD,STD,INDL,C,USAD,1996-12-31,061142,1996,0.4260
I,USD,STD,INDL,C,USAD,1997-12-31,061142,1997,0.8330
I,USD,STD,INDL,C,USAD,1998-12-31,061142,1998,1.1410
I,USD,STD,INDL,C,USAD,1999-12-31,061142,1999,1.0400
I,USD,STD,INDL,C,USAD,2000-12-31,061142,2000,1.4370
I,USD,STD,INDL,C,NSCP,1995-12-31,061143,1995,
I,USD,STD,INDL,C,NSCP,1996-12-31,061143,1996,
I,USD,STD,INDL,C,NSCP,1997-12-31,061143,1997,
I,USD,STD,INDL,C,NSCP,1998-10-31,061143,1998,
I,USD,STD,INDL,C,USBR,1995-06-30,061146,1995,
I,USD,STD,INDL,C,USBR,1996-06-30,061146,1996,
I,USD,STD,INDL,C,USBR,1997-06-30,061146,1997,
I,USD,STD,INDL,C,USBR,1998-06-30,061146,1998,
I,USD,STD,INDL,C,WFSI,1995-12-31,061147,1995,
I,USD,STD,INDL,C,WFSI,1996-12-31,061147,1996,
I,USD,STD,INDL,C,WFSI,1997-12-31,061147,1997,
I,USD,STD,INDL,C,WFSI,1998-12-31,061147,1998,
I,USD,STD,INDL,C,WFSI,1999-12-31,061147,1999,
I,USD,STD,INDL,C,WFSI,2000-12-31,061147,2000,0.1020
I,USD,STD,INDL,C,WFSI,2001-12-31,061147,2001,0.0820
I,USD,STD,INDL,C,WFSI,2002-12-31,061147,2002,0.0620
I,USD,STD,INDL,C,WFSI,2003-12-31,061147,2003,
I,USD,STD,INDL,C,WFSI,2004-12-31,061147,2004,
I,USD,STD,INDL,C,WFSI,2005-12-31,061147,2005,
I,USD,STD,INDL,C,CADV.1,1996-10-31,061148,1996,
I,USD,STD,INDL,C,CADV.1,1997-10-31,061148,1997,
I,USD,STD,INDL,C,CADV.1,1998-10-31,061148,1998,
I,USD,STD,INDL,C,CADV.1,1999-12-31,061148,1999,
I,USD,STD,INDL,C,CADV.1,2000-12-31,061148,2000,0.4380
I,USD,STD,INDL,C,CADV.1,2001-12-31,061148,2001,0.5440
I,USD,STD,INDL,C,CADV.1,2002-12-31,061148,2002,-0.5990
I,USD,STD,INDL,C,CADV.1,2003-12-31,061148,2003,0.0150
I,USD,STD,INDL,C,CADV.1,2004-12-31,061148,2004,0.0100
I,USD,STD,INDL,C,CADV.1,2005-12-31,061148,2005,0.0250
I,USD,STD,INDL,C,CCAI.1,1995-12-31,061149,1995,
I,USD,STD,INDL,C,CCAI.1,1996-12-31,061149,1996,
A,USD,STD,INDL,C,ADSV,1995-12-31,061150,1995,
A,USD,STD,INDL,C,ADSV,1996-12-31,061150,1996,
A,USD,STD,INDL,C,ADSV,1997-12-31,061150,1997,
A,USD,STD,INDL,C,ADSV,1998-12-31,061150,1998,0.0580
A,USD,STD,INDL,C,ADSV,1999-12-31,061150,1999,0.2210
A,USD,STD,INDL,C,ADSV,2000-12-31,061150,2000,0.0740
A,USD,STD,INDL,C,ADSV,2001-12-31,061150,2001,0.0110
A,USD,STD,INDL,C,ADSV,2002-12-31,061150,2002,0.0130
A,USD,STD,INDL,C,ADSV,2003-12-31,061150,2003,0.0000
A,USD,STD,INDL,C,ADSV,2004-12-31,061150,2004,0.0000
A,USD,STD,INDL,C,ADSV,2005-12-31,061150,2005,0.0000
I,USD,STD,INDL,C,OO,1995-12-31,061151,1995,
I,USD,STD,INDL,C,OO,1996-12-31,061151,1996,
I,USD,STD,INDL,C,OO,1997-12-31,061151,1997,
I,USD,STD,INDL,C,OO,1998-12-31,061151,1998,
I,USD,STD,INDL,C,OO,1999-12-31,061151,1999,
I,USD,STD,INDL,C,OO,2000-12-31,061151,2000,2.7240
I,USD,STD,INDL,C,OO,2001-12-31,061151,2001,2.9640
I,USD,STD,INDL,C,OO,2002-12-31,061151,2002,3.6390
I,USD,STD,INDL,C,OO,2003-12-31,061151,2003,3.0710
I,USD,STD,INDL,C,OO,2004-12-31,061151,2004,3.0930
I,USD,STD,INDL,C,OO,2005-12-31,061151,2005,0.8950
I,USD,STD,INDL,C,PUDGQ,1995-12-31,061152,1995,
I,USD,STD,INDL,C,PUDGQ,1996-12-31,061152,1996,
A,USD,STD,INDL,C,EAF,1995-12-31,061153,1995,
A,USD,STD,INDL,C,EAF,1996-12-31,061153,1996,3.0000
A,USD,STD,INDL,C,EAF,1997-12-31,061153,1997,4.0000
A,USD,STD,INDL,C,EAF,1998-12-31,061153,1998,4.0000
A,USD,STD,INDL,C,EAF,1999-12-31,061153,1999,2.0000
A,USD,STD,INDL,C,EAF,2000-12-31,061153,2000,1.0000
A,USD,STD,INDL,C,EAF,2001-12-31,061153,2001,7.0000
A,USD,STD,INDL,C,EAF,2002-12-31,061153,2002,7.0000
A,USD,STD,INDL,C,EAF,2003-12-31,061153,2003,1.0000
A,USD,STD,INDL,C,EAF,2004-12-31,061153,2004,4.0000
A,USD,STD,INDL,C,EAF,2005-12-31,061153,2005,7.5950
I,USD,STD,INDL,C,SONM.1,1995-12-31,061154,1995,
I,USD,STD,INDL,C,SONM.1,1996-12-31,061154,1996,
I,USD,STD,INDL,C,SONM.1,1997-12-31,061154,1997,
I,USD,STD,INDL,C,SONM.1,1998-12-31,061154,1998,
I,USD,STD,INDL,C,SONM.1,1999-12-31,061154,1999,
I,USD,STD,INDL,C,SONM.1,2000-12-31,061154,2000,1.2560
I,USD,STD,INDL,C,AAWW,1995-12-31,061155,1995,
I,USD,STD,INDL,C,AAWW,1996-12-31,061155,1996,2.6270
I,USD,STD,INDL,C,AAWW,1997-12-31,061155,1997,5.5540
I,USD,STD,INDL,C,AAWW,1998-12-31,061155,1998,3.0810
I,USD,STD,INDL,C,AAWW,1999-12-31,061155,1999,3.4660
I,USD,STD,INDL,C,AAWW,2000-12-31,061155,2000,4.9960
I,USD,STD,INDL,C,AAWW,2001-12-31,061155,2001,6.8770
I,USD,STD,INDL,C,AAWW,2002-12-31,061155,2002,
I,USD,STD,INDL,C,AAWW,2003-12-31,061155,2003,6.0430
I,USD,STD,INDL,C,AAWW,2004-12-31,061155,2004,4.8760
I,USD,STD,INDL,C,AAWW,2005-12-31,061155,2005,1.4740
I,USD,STD,INDL,C,RGTH,1995-12-31,061156,1995,
I,USD,STD,INDL,C,RGTH,1996-12-31,061156,1996,
A,USD,STD,INDL,C,ENCS,2000-06-30,061158,2000,0.0000
A,USD,STD,INDL,C,ENCS,2001-06-30,061158,2001,0.0000
A,USD,STD,INDL,C,ENCS,2002-06-30,061158,2002,0.0000
A,USD,STD,INDL,C,ENCS,2003-12-31,061158,2003,
A,USD,STD,INDL,C,ENCS,2004-12-31,061158,2004,
A,USD,STD,INDL,C,ENCS,2005-12-31,061158,2005,
I,USD,STD,INDL,C,NEWZ.1,1995-12-31,061159,1995,
I,USD,STD,INDL,C,NEWZ.1,1996-12-31,061159,1996,
I,USD,STD,INDL,C,NEWZ.1,1997-12-31,061159,1997,
I,USD,STD,INDL,C,NEWZ.1,1998-12-31,061159,1998,
I,USD,STD,INDL,C,NEWZ.1,1999-12-31,061159,1999,
I,USD,STD,INDL,C,NEWZ.1,2000-12-31,061159,2000,
I,USD,STD,INDL,C,HPRI,1995-06-30,061160,1995,
I,USD,STD,INDL,C,HPRI,1996-06-30,061160,1996,
I,USD,STD,INDL,C,HPRI,1997-06-30,061160,1997,
I,USD,STD,INDL,C,KMAC.,1995-12-31,061161,1995,
I,USD,STD,INDL,C,VTGG,1995-03-31,061162,1994,
I,USD,STD,INDL,C,VTGG,1996-03-31,061162,1995,
I,USD,STD,INDL,C,VTGG,1997-03-31,061162,1996,
I,USD,STD,INDL,C,VTGG,1998-03-31,061162,1997,
I,USD,STD,INDL,C,VTGG,1999-03-31,061162,1998,
I,USD,STD,INDL,C,VTGG,2000-03-31,061162,1999,
I,USD,STD,INDL,C,VTGG,2001-03-31,061162,2000,0.1850
A,USD,STD,INDL,C,SHO,1995-12-31,061163,1995,
A,USD,STD,INDL,C,SHO,1996-12-31,061163,1996,
A,USD,STD,INDL,C,SHO,1997-12-31,061163,1997,
A,USD,STD,INDL,C,SHO,1998-12-31,061163,1998,
A,USD,STD,INDL,C,SHO,1999-12-31,061163,1999,
A,USD,STD,INDL,C,SHO,2000-12-31,061163,2000,
A,USD,STD,INDL,C,SHO,2001-12-31,061163,2001,
A,USD,STD,INDL,C,SHO,2003-12-31,061163,2003,
A,USD,STD,INDL,C,SHO,2004-12-31,061163,2004,
A,USD,STD,INDL,C,SHO,2005-12-31,061163,2005,
I,USD,STD,INDL,C,VLNT.,1995-12-31,061164,1995,
I,USD,STD,INDL,C,VLNT.,1996-12-31,061164,1996,
I,USD,STD,INDL,C,4437B,1995-12-31,061166,1995,
I,USD,STD,INDL,C,4437B,1996-12-31,061166,1996,
I,USD,STD,INDL,C,4437B,1997-12-31,061166,1997,
I,USD,STD,INDL,C,4437B,1998-12-31,061166,1998,
I,USD,STD,INDL,C,4437B,1999-12-31,061166,1999,
I,USD,STD,INDL,C,4437B,2000-12-31,061166,2000,
I,USD,STD,INDL,C,4437B,2001-12-31,061166,2001,2.6880
I,USD,STD,INDL,C,4437B,2002-12-31,061166,2002,1.9780
I,USD,STD,INDL,C,4437B,2003-12-31,061166,2003,1.4140
I,USD,STD,INDL,C,4437B,2004-12-31,061166,2004,0.7100
I,USD,STD,INDL,C,4437B,2005-12-31,061166,2005,0.4220
I,USD,STD,INDL,C,3VIONQ,1995-12-31,061167,1995,
I,USD,STD,INDL,C,3VIONQ,1996-12-31,061167,1996,
I,USD,STD,INDL,C,3VIONQ,1997-12-31,061167,1997,
I,USD,STD,INDL,C,3VIONQ,1998-12-31,061167,1998,
I,USD,STD,INDL,C,3VIONQ,1999-12-31,061167,1999,
I,USD,STD,INDL,C,3VIONQ,2000-12-31,061167,2000,
I,USD,STD,INDL,C,3VIONQ,2001-12-31,061167,2001,2.2210
I,USD,STD,INDL,C,3VIONQ,2002-12-31,061167,2002,3.3680
I,USD,STD,INDL,C,3VIONQ,2003-12-31,061167,2003,3.0090
I,USD,STD,INDL,C,3VIONQ,2004-12-31,061167,2004,1.8880
I,USD,STD,INDL,C,3VIONQ,2005-12-31,061167,2005,1.6780
I,USD,STD,INDL,C,ATH.1,1995-07-31,061168,1995,
I,USD,STD,INDL,C,BHQU,1995-12-31,061169,1995,
I,USD,STD,INDL,C,BHQU,1996-12-31,061169,1996,
I,USD,STD,INDL,C,BHQU,1997-12-31,061169,1997,
I,USD,STD,INDL,C,CBUK,1995-04-30,061171,1994,
I,USD,STD,INDL,C,CBUK,1996-04-30,061171,1995,
I,USD,STD,INDL,C,CBUK,1997-04-30,061171,1996,
I,USD,STD,INDL,C,CBUK,1998-04-30,061171,1997,
I,USD,STD,INDL,C,CBUK,1999-04-30,061171,1998,
I,USD,STD,INDL,C,CBUK,2000-04-30,061171,1999,
I,USD,STD,INDL,C,CBUK,2001-04-30,061171,2000,1.1050
I,USD,STD,INDL,C,CBUK,2002-04-30,061171,2001,1.9990
I,USD,STD,INDL,C,CBUK,2003-04-30,061171,2002,1.5120
I,USD,STD,INDL,C,CBUK,2004-04-30,061171,2003,1.4870
I,USD,STD,INDL,C,CBUK,2005-04-30,061171,2004,0.6070
I,USD,STD,INDL,C,3SOCT,1995-09-30,061175,1995,
I,USD,STD,INDL,C,3SOCT,1996-09-30,061175,1996,
I,USD,STD,INDL,C,3SOCT,1997-09-30,061175,1997,
I,USD,STD,INDL,C,3SOCT,1998-09-30,061175,1998,
I,USD,STD,INDL,C,3SOCT,1999-12-31,061175,1999,
I,USD,STD,INDL,C,NHPI.1,1995-12-31,061176,1995,
I,USD,STD,INDL,C,NHPI.1,1996-12-31,061176,1996,
A,USD,STD,INDL,C,KFRC,1995-12-31,061179,1995,
A,USD,STD,INDL,C,KFRC,1996-12-31,061179,1996,0.4720
A,USD,STD,INDL,C,KFRC,1997-12-31,061179,1997,2.4980
A,USD,STD,INDL,C,KFRC,1998-12-31,061179,1998,5.5680
A,USD,STD,INDL,C,KFRC,1999-12-31,061179,1999,10.2230
A,USD,STD,INDL,C,KFRC,2000-12-31,061179,2000,19.3520
A,USD,STD,INDL,C,KFRC,2001-12-31,061179,2001,10.2600
A,USD,STD,INDL,C,KFRC,2002-12-31,061179,2002,6.4650
A,USD,STD,INDL,C,KFRC,2003-12-31,061179,2003,3.0610
A,USD,STD,INDL,C,KFRC,2004-12-31,061179,2004,2.7090
A,USD,STD,INDL,C,KFRC,2005-12-31,061179,2005,4.3590
I,USD,STD,INDL,C,VNTV.1,1995-12-31,061180,1995,
I,USD,STD,INDL,C,VNTV.1,1996-12-31,061180,1996,3.0010
I,USD,STD,INDL,C,VNTV.1,1997-12-31,061180,1997,12.3820
I,USD,STD,INDL,C,VNTV.1,1998-12-31,061180,1998,21.8950
A,USD,STD,INDL,C,IART,1995-12-31,061181,1995,
A,USD,STD,INDL,C,IART,1996-12-31,061181,1996,0.7310
A,USD,STD,INDL,C,IART,1997-12-31,061181,1997,0.8130
A,USD,STD,INDL,C,IART,1998-12-31,061181,1998,2.6810
A,USD,STD,INDL,C,IART,1999-12-31,061181,1999,3.1940
A,USD,STD,INDL,C,IART,2000-12-31,061181,2000,3.4360
A,USD,STD,INDL,C,IART,2001-12-31,061181,2001,5.9110
A,USD,STD,INDL,C,IART,2002-12-31,061181,2002,4.7740
A,USD,STD,INDL,C,IART,2003-12-31,061181,2003,5.5370
A,USD,STD,INDL,C,IART,2004-12-31,061181,2004,6.4270
A,USD,STD,INDL,C,IART,2005-12-31,061181,2005,7.1610
I,USD,STD,INDL,C,LINN,1999-12-31,061182,1999,
I,USD,STD,INDL,C,LINN,2000-12-31,061182,2000,0.7040
I,USD,STD,INDL,C,LINN,2001-12-31,061182,2001,0.6680
I,USD,STD,INDL,C,LINN,2002-12-31,061182,2002,0.4500
I,USD,STD,INDL,C,LINN,2003-12-31,061182,2003,0.3030
I,USD,STD,INDL,C,LINN,2004-12-31,061182,2004,0.0840
I,USD,STD,INDL,C,LINN,2005-12-31,061182,2005,0.0080
I,USD,STD,INDL,C,PLYI,1995-10-31,061186,1995,
I,USD,STD,INDL,C,PLYI,1996-10-31,061186,1996,
I,USD,STD,INDL,C,ARWM,1995-12-31,061187,1995,
I,USD,STD,INDL,C,ARWM,1996-12-31,061187,1996,
I,USD,STD,INDL,C,ARWM,1997-12-31,061187,1997,
I,USD,STD,INDL,C,ARWM,1998-12-31,061187,1998,
I,USD,STD,INDL,C,ARWM,1999-12-31,061187,1999,
I,USD,STD,INDL,C,ARWM,2000-12-31,061187,2000,0.0270
I,USD,STD,INDL,C,ARWM,2001-12-31,061187,2001,0.0350
I,USD,STD,INDL,C,ARWM,2002-12-31,061187,2002,0.0250
I,USD,STD,INDL,C,ARWM,2003-12-31,061187,2003,0.0200
A,USD,STD,INDL,C,SVC,1995-12-31,061188,1995,
A,USD,STD,INDL,C,SVC,1996-12-31,061188,1996,
A,USD,STD,INDL,C,SVC,1997-12-31,061188,1997,
A,USD,STD,INDL,C,SVC,1998-12-31,061188,1998,
A,USD,STD,INDL,C,SVC,1999-12-31,061188,1999,
A,USD,STD,INDL,C,SVC,2000-12-31,061188,2000,
A,USD,STD,INDL,C,SVC,2001-12-31,061188,2001,
A,USD,STD,INDL,C,SVC,2002-12-31,061188,2002,
A,USD,STD,INDL,C,SVC,2003-12-31,061188,2003,
A,USD,STD,INDL,C,SVC,2004-12-31,061188,2004,
A,USD,STD,INDL,C,SVC,2005-12-31,061188,2005,
I,USD,STD,INDL,C,BREW.1,1995-12-31,061192,1995,
I,USD,STD,INDL,C,BREW.1,1996-12-31,061192,1996,
I,USD,STD,INDL,C,BREW.1,1997-12-31,061192,1997,
I,USD,STD,INDL,C,BREW.1,1998-12-31,061192,1998,
I,USD,STD,INDL,C,BREW.1,1999-12-31,061192,1999,
I,USD,STD,INDL,C,BREW.1,2000-12-31,061192,2000,0.2350
I,USD,STD,INDL,C,BREW.1,2001-12-31,061192,2001,0.1550
I,USD,STD,INDL,C,BREW.1,2002-12-31,061192,2002,0.2200
I,USD,STD,INDL,C,BREW.1,2003-12-31,061192,2003,0.2600
I,USD,STD,INDL,C,BREW.1,2004-12-31,061192,2004,0.2560
I,USD,STD,INDL,C,BREW.1,2005-12-31,061192,2005,0.2450
I,USD,STD,INDL,C,3WAVR,1996-12-31,061198,1996,
I,USD,STD,INDL,C,3WAVR,1997-12-31,061198,1997,
I,USD,STD,INDL,C,3WAVR,1998-12-31,061198,1998,
I,USD,STD,INDL,C,3WAVR,1999-12-31,061198,1999,
I,USD,STD,INDL,C,3WAVR,2000-12-31,061198,2000,4.5520
I,USD,STD,INDL,C,3WAVR,2001-12-31,061198,2001,1.1940
I,USD,STD,INDL,C,3WAVR,2002-12-31,061198,2002,1.6490
I,USD,STD,INDL,C,3WAVR,2003-12-31,061198,2003,0.7820
I,USD,STD,INDL,C,3WAVR,2004-12-31,061198,2004,0.1940
I,USD,STD,INDL,C,CSKI,2005-12-31,061205,2005,
I,USD,STD,INDL,C,CCBP,1998-12-31,061206,1998,
I,USD,STD,INDL,C,CCBP,1999-12-31,061206,1999,
I,USD,STD,INDL,C,CCBP,2000-12-31,061206,2000,
I,USD,STD,INDL,C,CCBP,2001-12-31,061206,2001,
I,USD,STD,INDL,C,CCBP,2002-12-31,061206,2002,
I,USD,STD,INDL,C,CCBP,2003-12-31,061206,2003,
I,USD,STD,INDL,C,CCBP,2004-12-31,061206,2004,
I,USD,STD,INDL,C,CCBP,2005-12-31,061206,2005,
A,USD,STD,INDL,C,LTEC,1995-12-31,061212,1995,
A,USD,STD,INDL,C,LTEC,1996-12-31,061212,1996,
A,USD,STD,INDL,C,LTEC,1997-12-31,061212,1997,
A,USD,STD,INDL,C,LTEC,1998-12-31,061212,1998,
A,USD,STD,INDL,C,LTEC,1999-12-31,061212,1999,
A,USD,STD,INDL,C,LTEC,2000-12-31,061212,2000,1.5350
A,USD,STD,INDL,C,LTEC,2001-12-31,061212,2001,1.0980
A,USD,STD,INDL,C,LTEC,2002-12-31,061212,2002,1.0320
A,USD,STD,INDL,C,LTEC,2003-12-31,061212,2003,1.2060
A,USD,STD,INDL,C,LTEC,2004-12-31,061212,2004,0.8400
A,USD,STD,INDL,C,LTEC,2005-12-31,061212,2005,0.4580
I,USD,STD,INDL,C,9182B,1995-12-31,061213,1995,
I,USD,STD,INDL,C,9182B,1996-12-31,061213,1996,
A,USD,STD,INDL,C,ASML,1995-12-31,061214,1995,
A,USD,STD,INDL,C,ASML,1996-12-31,061214,1996,
A,USD,STD,INDL,C,ASML,1997-12-31,061214,1997,
A,USD,STD,INDL,C,ASML,1998-12-31,061214,1998,
A,USD,STD,INDL,C,ASML,1999-12-31,061214,1999,
A,USD,STD,INDL,C,ASML,2000-12-31,061214,2000,
A,USD,STD,INDL,C,ASML,2001-12-31,061214,2001,
A,USD,STD,INDL,C,ASML,2002-12-31,061214,2002,148.0450
A,USD,STD,INDL,C,ASML,2003-12-31,061214,2003,22.2920
A,USD,STD,INDL,C,ASML,2004-12-31,061214,2004,16.8370
A,USD,STD,INDL,C,ASML,2005-12-31,061214,2005,11.8680
I,USD,STD,INDL,C,USHM,1999-12-31,061218,1999,
I,USD,STD,INDL,C,USHM,2000-12-31,061218,2000,
I,USD,STD,INDL,C,USHM,2001-12-31,061218,2001,
I,USD,STD,INDL,C,ETPI,1999-09-30,061222,1999,
I,USD,STD,INDL,C,ETPI,2000-09-30,061222,2000,0.0000
I,USD,STD,INDL,C,ETPI,2001-09-30,061222,2001,0.0820
I,USD,STD,INDL,C,ETPI,2002-09-30,061222,2002,0.0000
I,USD,STD,INDL,C,FBCE,1995-12-31,061226,1995,
I,USD,STD,INDL,C,FBCE,1996-12-31,061226,1996,
I,USD,STD,INDL,C,FBCE,1997-12-31,061226,1997,
I,USD,STD,INDL,C,FBCE,1998-12-31,061226,1998,
I,USD,STD,INDL,C,FBCE,1999-12-31,061226,1999,
I,USD,STD,INDL,C,FBCE,2000-12-31,061226,2000,0.3790
I,USD,STD,INDL,C,FBCE,2001-12-31,061226,2001,0.8930
I,USD,STD,INDL,C,FBCE,2002-12-31,061226,2002,1.0920
I,USD,STD,INDL,C,BPLS.,1995-12-31,061227,1995,
I,USD,STD,INDL,C,BPLS.,1996-12-31,061227,1996,
I,USD,STD,INDL,C,BPLS.,1997-12-31,061227,1997,
I,USD,STD,INDL,C,BPLS.,1998-12-31,061227,1998,
I,USD,STD,INDL,C,BPLS.,1999-12-31,061227,1999,
I,USD,STD,INDL,C,BPLS.,2000-12-31,061227,2000,
I,USD,STD,INDL,C,MBHIQ,1997-12-31,061229,1997,
I,USD,STD,INDL,C,MBHIQ,1998-12-31,061229,1998,
I,USD,STD,INDL,C,MBHIQ,1999-12-31,061229,1999,
I,USD,STD,INDL,C,MBHIQ,2000-12-31,061229,2000,0.6910
I,USD,STD,INDL,C,MBHIQ,2001-12-31,061229,2001,0.4030
I,USD,STD,INDL,C,MBHIQ,2002-12-31,061229,2002,0.3210
I,USD,STD,INDL,C,MBHIQ,2003-12-31,061229,2003,0.4570
I,USD,STD,INDL,C,MBHIQ,2004-12-31,061229,2004,0.4940
I,USD,STD,INDL,C,MBHIQ,2005-12-31,061229,2005,0.5830
I,USD,STD,INDL,C,GNRG,2000-12-31,061236,2000,0.0260
I,USD,STD,INDL,C,GNRG,2001-12-31,061236,2001,0.0220
I,USD,STD,INDL,C,GNRG,2002-12-31,061236,2002,0.0180
I,USD,STD,INDL,C,GNRG,2003-12-31,061236,2003,0.0220
I,USD,STD,INDL,C,GNRG,2004-12-31,061236,2004,0.0010
I,USD,STD,INDL,C,GNRG,2005-12-31,061236,2005,-0.0010
I,USD,STD,INDL,C,SNKEQ,1995-12-31,061239,1995,
I,USD,STD,INDL,C,SNKEQ,1996-12-31,061239,1996,
I,USD,STD,INDL,C,3HOUL,1995-12-31,061241,1995,
I,USD,STD,INDL,C,3HOUL,1996-12-31,061241,1996,
I,USD,STD,INDL,C,KELLQ,1995-12-31,061242,1995,
I,USD,STD,INDL,C,KELLQ,1996-12-31,061242,1996,
I,USD,STD,INDL,C,KELLQ,1997-12-31,061242,1997,
I,USD,STD,INDL,C,KELLQ,1998-12-31,061242,1998,
I,USD,STD,INDL,C,KELLQ,1999-12-31,061242,1999,
I,USD,STD,INDL,C,KELLQ,2000-12-31,061242,2000,
I,USD,STD,INDL,C,TTMX.1,1996-12-31,061243,1996,
I,USD,STD,INDL,C,TTMX.1,1997-12-31,061243,1997,
I,USD,STD,INDL,C,TTMX.1,1998-12-31,061243,1998,
I,USD,STD,INDL,C,TTMX.1,1999-12-31,061243,1999,
I,USD,STD,INDL,C,TTMX.1,2000-12-31,061243,2000,
I,USD,STD,INDL,C,TTMX.1,2001-12-31,061243,2001,0.5760
I,USD,STD,INDL,C,TTMX.1,2002-12-31,061243,2002,0.7630
I,USD,STD,INDL,C,TTMX.1,2003-12-31,061243,2003,0.3420
I,USD,STD,INDL,C,TTMX.1,2004-12-31,061243,2004,0.3110
I,USD,STD,INDL,C,EUPH,1995-12-31,061246,1995,
I,USD,STD,INDL,C,EUPH,1996-12-31,061246,1996,
I,USD,STD,INDL,C,EUPH,1997-12-31,061246,1997,
I,USD,STD,INDL,C,EUPH,1998-12-31,061246,1998,
I,USD,STD,INDL,C,EUPH,1999-12-31,061246,1999,
I,USD,STD,INDL,C,EUPH,2000-12-31,061246,2000,
I,USD,STD,INDL,C,HRBC,1995-12-31,061247,1995,
I,USD,STD,INDL,C,HRBC,1996-12-31,061247,1996,1.7840
I,USD,STD,INDL,C,HRBC,1997-12-31,061247,1997,9.1740
I,USD,STD,INDL,C,HRBC,1998-12-31,061247,1998,13.5420
I,USD,STD,INDL,C,HRBC,1999-12-31,061247,1999,16.2730
I,USD,STD,INDL,C,WNUT.,1995-12-31,061248,1995,
I,USD,STD,INDL,C,WNUT.,1996-12-31,061248,1996,
I,USD,STD,INDL,C,WNUT.,1997-12-31,061248,1997,
I,USD,STD,INDL,C,MAKO.1,1995-06-30,061250,1995,
I,USD,STD,INDL,C,MAKO.1,1996-06-30,061250,1996,
I,USD,STD,INDL,C,MAKO.1,1997-06-30,061250,1997,
I,USD,STD,INDL,C,CMTK,1995-03-31,061252,1994,
I,USD,STD,INDL,C,CMTK,1996-03-31,061252,1995,
I,USD,STD,INDL,C,3AXSO,1995-12-31,061253,1995,
I,USD,STD,INDL,C,3AXSO,1996-12-31,061253,1996,
I,USD,STD,INDL,C,3AXSO,1997-12-31,061253,1997,
I,USD,STD,INDL,C,3AXSO,1998-12-31,061253,1998,
I,USD,STD,INDL,C,3AXSO,1999-12-31,061253,1999,
I,USD,STD,INDL,C,3AXSO,2000-12-31,061253,2000,2.1630
I,USD,STD,INDL,C,3AXSO,2001-12-31,061253,2001,2.0740
I,USD,STD,INDL,C,3AXSO,2002-12-31,061253,2002,1.6590
I,USD,STD,INDL,C,3AXSO,2003-12-31,061253,2003,1.3480
I,USD,STD,INDL,C,3AXSO,2004-12-31,061253,2004,1.4340
I,USD,STD,INDL,C,3AXSO,2005-12-31,061253,2005,5.5960
I,USD,STD,INDL,C,3VCAT,1995-06-30,061255,1995,
